
"Add URL Rewrite for a Product","Tilføj URL-omskrivning for et produkt"
"Add URL Rewrite","Tilføj URL-omskrivning"
"Add after","Tilføj efter"
"Add","Tilføj"
"Additional Cache Management","Øvrig cachestyring"
"Address Type:","Adressetype:"
"Admin","Admin"
"Advanced Admin Section","Avanceret adminsektion"
"Advanced Profiles","Avancerede profiler"
"Advanced Section","Avanceret sektion"
"After authorization application will have access to you account.","Efter godkendelse vil applikationen have adgang til din konto."
"All Allowed Countries","Alle tilladte lande"
"All Cache","Hele cachen"
"All Files","Alle filer"
"All Reviews","Alle bedømmelser"
"All Store Views","Alle butiksvisninger"
"All Tags","Alle tags"
"All Websites","Alle websteder"
"All countries","Alle lande"
"All fields","Alle felter"
"All possible rates were fetched, please click on ""Save"" to apply","Alle satser er indlæst, klik ""Gem"" for at anvende dem."
"All rates were fetched, please click on ""Save"" to apply","Alle satser er indlæst, klik ""Gem"" for at anvende dem."
"All valid rates have been saved.","Alle gyldige satser er gemt."
"All","Alle"
"Allow Gift Message","Tillad gavebesked"
"Always (during development)","Altid (mens der udvikles)"
"Amounts","Beløb"
"An error has occured while syncronizing media storages.","Der opstod en fejl ved synkronisering af medielagrene."
"An error occurred while clearing the JavaScript/CSS cache.","Fejl ved tømning af JavaScript/CSS-cachen."
"An error occurred while clearing the image cache.","Fejl ved tømning af billedcachen."
"An error occurred while deleting URL Rewrite.","Fejl ved sletning af URL-omskrivningen."
"An error occurred while deleting email template data. Please review log and try again.","Fejl ved sletning af email skabelonsdata. Gennemse loggen og prøv igen."
"An error occurred while deleting record(s).","Fejl ved sletning af posterne."
"An error occurred while deleting this role.","Fejl ved sletning af rollen."
"An error occurred while deleting this set.","Fejl ved sletning af sættet."
"An error occurred while deleting this template.","Fejl ved sletning af skabelonen."
"An error occurred while finishing process. Please refresh the cache","Fejl ved afslutning af processen. Prøv at opdatere cachen."
"An error occurred while rebuilding the CatalogInventory Stock Status.","Fejl ved genopbygning af lagerstatus."
"An error occurred while rebuilding the catalog index.","Fejl ved genopbygning af katalogindeks."
"An error occurred while rebuilding the flat catalog category.","Fejl ved genopbygning af flade kategorier."
"An error occurred while rebuilding the flat product catalog.","Fejl ved genopbygning af flade produkter."
"An error occurred while rebuilding the search index.","Fejl ved genopbygning af søgeindeks."
"An error occurred while refreshing the Catalog Rewrites.","Fejl ved opdatering af katalog-omskrivninger."
"An error occurred while refreshing the Layered Navigation indices.","Fejl ved opdatering af indeks for filtreret navigation."
"An error occurred while refreshing the catalog rewrites.","Fejl ved opdatering af katalogomskrivninger."
"An error occurred while refreshing the layered navigation indices.","Fejl ved opdatering af indeks for filtreret navigation."
"An error occurred while saving URL Rewrite.","Fejl ved lagring af URL-omskrivningen."
"An error occurred while saving account.","Fejl ved lagring af konto."
"An error occurred while saving review.","Fejl ved lagring af anmeldelsen."
"An error occurred while saving the customer.","Fejl ved lagring af kunden."
"An error occurred while saving this configuration:","Fejl ved lagring af denne konfiguration:"
"An error occurred while saving this role.","Fejl ved lagring af rollen"
"An error occurred while saving this template.","Fejl ved lagring af skabelonen."
"An error occurred while updating the selected review(s).","Fejl ved opdatering af de valgte anmeldelser."
"Any Attribute Set","Valgfri sæt af egenskaber"
"Any Group","Valgfri gruppe"
"Any Status","Valgfri status"
"Any Store","Valgfri forretning"
"Any Type","Valgfri type"
"Any Visibility","Valgfri synlighed"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Al data der er tilføjet siden sikkerhedskopien blev lavet vil gå tabt, inkl. adminbrugere, kunder og ordrer."
"Any","Alle"
"Apply MAP","Anvend MAP (Minimum Advertised Price)"
"Apply Theme","Anvend tema"
"Apply To Products","Føj til produkter"
"Archive file name:","Arkivfilnavn:"
"Are you sure that you want to delete this template?","Er du sikker på, at skabelonen skal slettes?"
"Are you sure that you want to strip tags?","Er du sikker på, at du ønsker at fjerne tags?"
"Are you sure you want to do this?","Er du sikker på, at du ønsker at udføre denne handling?"
"Are you sure you want to proceed?","Er du sikker på at du vil fortsætte?"
"Area","Område"
"As low as:","Ned til:"
"Assigned","Tildelt"
"Associated Tags","Tilknyttede tags"
"Attribute Set Name:","Navn på sæt af egenskaber:"
"Attributes","Egenskaber"
"Authorization confirmed","Autorisation bekræftet"
"Authorize application","Autoriser applikation"
"Authorize","Autoriser"
"Authorized OAuth Tokens","Autoriserede OAuth Tokens"
"Automatic (equalize price ranges)","Automatisk (udlignede prisintervaller)"
"Automatic (equalize product counts)","Automatisk (udlignede antal produkter)"
"Available Product Listing Sort By","Tilgængelige produkter kan sorteres efter"
"Average Order Amount","Gns. ordrebeløb"
"Average Orders","Gennemsnitsordre"
"Back to Login","Tilbage til Log ind"
"Back","Tilbage"
"Backup Name","Backup-navn"
"Backup options","Backup-muligheder"
"Backup","Backup"
"Backups","Sikkerhedskopier"
"Base Image","Standardbillede"
"Base currency","Valuta (system)"
"Bcc","Bcc"
"Bestsellers","Bestsellere"
"Billing Address","Faktureringsadresse"
"Billing Address: ","Faktureringsadresse: "
"Billing Agreement","Betalingsaftale"
"Billing Agreements","Betalingsaftaler"
"Block Information","Blok - detaljer"
"Both (without and with tax)","Begge (med og uden moms)"
"Both IPN and PDT","Både IPN og PDT"
"Browse Files...","Gennemse filer..."
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Sammensatte produkter med dynamisk prissætning kan ikke have tilpasningsmuligheder."
"CMS Block","CMS blok"
"CMS","CMS"
"CRITICAL","KRITISK"
"CSV / Tab separated","CVS / Tab - separeret"
"CSV","CSV"
"Cache Control (beta)","Cache-styring (beta)"
"Cache Control","Cache-styring"
"Cache Management","Cache-styring"
"Cache Type","Cachetype"
"Cancel","Annuller"
"Cannot add new comment.","Kan ikke tilføje kommentar."
"Cannot add tracking number.","Kan ikke tilføje trackingnummer."
"Cannot create an invoice without products.","Kan ikke oprette en faktura uden produkter."
"Cannot create credit memo for the order.","Kan ikke oprette en kreditnota for ordren."
"Cannot delete the design change.","Kan ikke slette designændringen."
"Cannot delete tracking number.","Kan ikke slette trackingnummeret."
"Cannot do shipment for the order separately from invoice.","Kan ikke oprette levering for ordren separat fra fakturaen."
"Cannot do shipment for the order.","Kan ikke oprette levering for ordren."
"Cannot initialize shipment for adding tracking number.","Kan ikke oprette trackingnummer."
"Cannot initialize shipment for delete tracking number.","Kan ikke slette trackingnummer."
"Cannot load track with retrieving identifier.","Cannot load track with retrieving identifier."
"Cannot retrieve tracking number detail.","Kan ikke hente detaljer for trackingnummeret."
"Cannot save shipment.","Kan ikke gemme levering."
"Cannot save the credit memo.","Kan ikke gemme kreditnotaen."
"Cannot send shipment information.","Kan ikke sende leveringsinformation."
"Cannot update item quantity.","Kan ikke opdatere antal."
"Cannot update the item\'s quantity.","Kan ikke opdatere varens mængde."
"Card Verification Number","Kontrolcifre"
"Catalog Price Rules","Prisregler for katalog"
"Catalog Rewrites","Katalogadresser"
"Catalog","Katalog"
"Categories","Kategorier"
"Category:","Kategori:"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","Grafer er deaktiveret. Hvis du vil aktivere grafer, <a href=""%s"">klik her</a>."
"Check Data","Kontroller data"
"Checkbox","Checkbox"
"Child Transactions","Undertransaktioner"
"Choose Store View:","Vælg visning af forretning:"
"Choose an attribute","Vælg en egenskab"
"Chosen category does not associated with any website, so url rewrite is not possible.","Den valgte kategori er ikke knyttet til et website, så URL-omskrivning kan ikke lade sig gøre."
"Chosen product does not associated with any website, so url rewrite is not possible.","Det valgte produkt er ikke knyttet til et website, så URL-omskrivning kan ikke lade sig gøre."
"Clear","Ryd"
"Close","Luk"
"Comment text field cannot be empty.","Kommentarfelt må ikke være tomt."
"Complete","Færdig"
"Configuration","Konfiguration"
"Confirm New Password","Bekræft nyt kodeord"
"Confirm token authorization Pop Up for admin","Bekræft token autorisation Pop Up for admin"
"Confirm token authorization for admin","Bekræft token autorisation for admin"
"Confirmation Of Authorization","Bekræftelse af autorisation"
"Confirmed email:","Bekræftet e-mail:"
"Connect with the Magento Community","Tilslut dig Magento-fællesskabet"
"Continue","Fortsæt"
"Convert to Plain Text","Konverter til tekst"
"Cookie (unsafe)","Cookie (usikker)"
"Country of Manufacture","Fremstillingsland"
"Country","Land"
"Country:","Land:"
"Coupons","Kuponer"
"Create DB Backup","Tag databasebackup"
"Create New Attribute","Opret ny egenskab"
"Create URL Rewrite:","Opret URL-omskrivning:"
"Create","Opret"
"Created At","Oprettet den"
"Credit Card %s","Kreditkort %s"
"Credit Memo History","Historik for kreditnota"
"Credit Memo Totals","Kreditnota total"
"Credit Memos","Kreditnotaer"
"Credit memo #%s comment added","Kommentar til kreditnota #%s tilføjet"
"Credit memo #%s created","Oprettede kreditnota #%s"
"Credit memo\'s total must be positive.","Kreditnotaens totalbeløb skal være positivt."
"Currency ""%s"" is used as %s in %s.","Valutaen ""%s"" bruges som %s i %s."
"Currency Information","Valuta - detaljer"
"Currency Setup Section","Sektion for valutaopsætning"
"Currency","Valuta"
"Current Admin Password","Nuværende brugers kodeord (logget ind nu)"
"Current Configuration Scope:","Konfiguration for:"
"Current Month","Aktuelle måned"
"Custom Layout Update","Tilpasset layout"
"Custom Variable ""%s""","Egen variabel ""%s"""
"Custom Variables","Egne variabler"
"Custom","Brugerdefineret"
"Customer Group:","Kundegruppe:"
"Customer Groups","Kundegrupper"
"Customer Name","Kundenavn"
"Customer Reviews","Kundebedømmelser"
"Customer Shopping Carts","Kunders indkøbskurve"
"Customer Since:","Kunde siden:"
"Customer Tax Classes","Kunders momsgrupper"
"Customer with the same email already exists.","E-mailadresse er allerede i brug på en anden kundes konto."
"Customer","Kunde"
"Customers by Number of Orders","Kunder efter ordreantal"
"Customers by Orders Total","Kunder efter ordretotaler"
"Customers","Kunder"
"DHTML Date/Time Selector","DHTML dato/tidsvælger"
"Dashboard","Oversigt"
"Data Format","Dataformat"
"Data transfer:","Dataoverførsel:"
"Database","Database"
"Dataflow - Advanced Profiles","Dataflow - avancerede profiler"
"Dataflow - Profiles","Dataflow - profiler"
"Date & Time","Dato og tid"
"Date Added","Tilføjet den"
"Date Updated","Opdateret den"
"Date selection:","Datovalg:"
"Date selector","Vælg dato"
"Date","Dato"
"Day","Dag"
"Decimal separator:","Decimalseparator:"
"Default (Admin) Values","Standard (Admin) værdier"
"Default Billing Address","Standard faktureringsadresse"
"Default Config","Standard-konfiguration"
"Default Product Listing Sort By","Standard sortering af produktliste"
"Default Template from Locale","Standardskabelon fra sprogpakke"
"Default Values","Standardværdier"
"Default display currency ""%s"" is not available in allowed currencies.","Standardvalutaen ""%s"" er ikke blandt de tilladte valutaer"
"Default scope","Standard anvendelsesområde"
"Delete %s '%s'","Slet %s '%s'"
"Delete %s","Slet %s"
"Delete File","Slet fil"
"Delete Image","Slet billede"
"Delete Profile","Slet profil"
"Delete Role","Slet rolle"
"Delete Store View","Slet forretningsvisning"
"Delete Store","Slet forretning"
"Delete Template","Slet skabelon"
"Delete User","Slet bruger"
"Delete Website","Slet website"
"Delete","Slet"
"Description","Beskrivelse"
"Design Section","Designsektion"
"Design","Design"
"Details","Detaljer"
"Developer Section","Udviklingssektion"
"Direction:","Retning:"
"Disable","Deaktiver"
"Disabled","Inaktiv"
"Display %s first","Vis %s først"
"Display Mode","Visningstype (indhold)"
"Display Product Options In","Vis muligheder for produkttilpasning i"
"Display default currency","Vis standardvaluta"
"Distributed under GNU LGPL. See %s for details.","Distribueret under GNU LGPL. Se %s for detaljer."
"Do you really want to KILL parallel process and start new indexing process?","Er du sikker på at du vil dræbe den parallelle proces og starte en ny indekseringsproces?"
"Do you really want to proceed?","Er du sikker på at du vil fortsætte?"
"Download","Download"
"Downloads","Downloads"
"Drag to move","Træk for at flytte"
"Drop-down","Drop-down"
"Edit Design Change","Rediger designændring"
"Edit Email Template","Rediger e-mailskabelon"
"Edit Order","Rediger ordre"
"Edit Poll","Rediger afstemning"
"Edit Queue","Rediger kø"
"Edit Review","Rediger bedømmelse"
"Edit Role","Rediger rolle"
"Edit Store View","Rediger forretningsvisning"
"Edit System Template","Rediger systemskabelon"
"Edit Template","Rediger skabelon"
"Edit URL Rewrite","Rediger URL-omskrivning"
"Edit User '%s'","Rediger bruger '%s'"
"Edit User","Rediger bruger"
"Edit Website","Rediger website"
"Edit","Rediger"
"Email - Footer","E-mail footer"
"Email - Header","E-mail header"
"Email Address:","E-mailadresse:"
"Email Preview","Vis e-mail"
"Email to a Friend","E-mail til en ven"
"Email","E-mail"
"Email:","E-mail:"
"Enable Recurring Profile","Aktiver abonnementsprofil"
"Enable","Aktiver"
"Enabled","Aktiv"
"Enclose Values In:","Indram værdier med:"
"Entity Attributes","Egenskaber for enhed"
"Entity Type","Enhedstype"
"Entity type:","Enhedstype:"
"Error","Fejl"
"Excel XML","Excel XML"
"Excl. Tax","Ekskl. moms"
"Exclude media folder from backup","Udelade media-mappe fra backup"
"Export CSV","Eksporter CSV"
"Export File Format","Filformat ved eksport"
"Export Filters","Eksport-filtre"
"Export Settings","Eksportindstillinger"
"Export to:","Eksporter til:"
"Export","Eksporter"
"Export:","Eksport:"
"FTP Host","FTP vært"
"FTP Host[:Port]","FTP vært[:port]"
"FTP Login","FTP login"
"FTP Password","FTP password"
"FTP credentials","FTP adgangsoplysninger"
"Failed to add a product to cart by id ""%s"".","Kunne ikke lægge produkt med id ""%s"" i kurven"
"Failed to cancel the billing agreement.","Kunne ikke annullere betalingsaftalen."
"Failed to clear the JavaScript/CSS cache.","Kunne ikke tømme JavaScript/CSS-cachen."
"Failed to delete the billing agreement.","Kunne ikke slette betalingsaftalen."
"Failed to update the profile.","Kunne ikke opdatere profilen."
"Field Mapping","Feltmapning"
"Field","Felt"
"File Information","Filinformation"
"File System","Filsystem"
"File name:","Filnavn:"
"File size should be more than 0 bytes","Fejl: Filstørrelse skal være større end 0 bytes"
"File","Fil"
"Finished profile execution.","Profilen er gemt"
"First Invoice Created Date","Dato for første faktura"
"First Name is required field.","Fornavn er et obligatorisk felt."
"First Name","Fornavn"
"First Name:","Fornavn:"
"Fixed","Fastlåst"
"Flush Catalog Images Cache","Tøm katalogbillede-cachen"
"Flush JavaScript/CSS Cache","Tøm JavaScript/CSS-cachen"
"Flush Swatch Images Cache","Tøm paletbilled-cachen"
"For category","For kategori"
"For latest version visit: %s","For seneste version, gå til: %s"
"For product","For produkt"
"Forgot Admin Password","Glemt admin-kodeord"
"Forgot your password?","Glemt password?"
"Forgot your user name or password?","Glemt dit brugernavn og adgangskode?"
"From","Fra"
"GLOBAL","GLOBAL"
"Gb","Gb"
"General Information","Indhold"
"General Section","Generelt-sektion"
"Get Image Base64","Få billede Base64"
"Get help for this page","Få hjælp til denne side"
"Give the verifier code to application administrator","Giv verifikationskoden til applikationens administrator"
"Global Attribute","Global egenskab"
"Global Record Search","Søg globalt"
"Global Search","Global søgning"
"Go Today","I dag"
"Go to messages inbox","Gå til indbakke"
"Go to notifications","Gå til notifikationer"
"Google Base","Google Base"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Total"
"Grid (default) / List","Tabelvisning (standard) / Listevisning"
"Grid Only","Kun tabelvisning"
"Group Price","Pris for kundegrupper"
"Group:","Gruppe:"
"Guest","Gæst"
"HTTP (unsecure)","HTTP (ikke sikker)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Hjælp med at holde Magento fejlfri - Rapporter alle fejl"
"Helper for options rendering doesn't implement required interface.","Helper for rendering af options implementerer ikke det nødvendige interface."
"Home","Til forsiden"
"ID Path","ID-sti"
"ID","ID"
"IP Address","IP-adresse"
"IPN (Instant Payment Notification) Only","Kun IPN (Instant Payment Notification)"
"If present, this will be included in all Transactional Emails","Hvis tilgængelig, vil data blive tilføjet e-mails til kunderne"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Hvis der er en konto tilknyttet %s vil du modtage en e-mail med et link til at nulstille dit kodeord."
"If this message persists, please contact the store owner.","Kontakt butiksejeren hvis denne besked ikke forsvinder."
"Images (.gif, .jpg, .png)","Filtyper (.gif, .jpg, .png)"
"Images Cache","Billedcache"
"Import Service","Importservice"
"Import Settings","Importindstillinger"
"Import and Export Tax Rates","Importer og eksporter momssatser"
"Import and Export","Import og eksport"
"Import","Importer"
"Import Behavior","Importtype"
"Import/Export Advanced","Import/Eksport avanceret"
"Import/Export Profile","Importer/Eksporter profil"
"Import/Export","Import/Eksport"
"Important: ","Vigtigt: "
"Imported <strong>%s</strong> records","Importerede <strong>%s</strong> optegnelser"
"Improves dashboard performance but provides non-realtime data.","Forbedrer dashboardets ydeevne, men giver ikke realtime data."
"In Database:","I databasen:"
"In File:","I filen:"
"In","I"
"Inactive","Inaktiv"
"Incl. Tax","Inkl. moms"
"Include in Navigation Menu","Inkluder i navigation"
"Incoming Message","Indkommende besked"
"Insert Variable...","Indsæt variabel..."
"Interactive","Interaktiv"
"Interface Locale: %s","Sprog: %s"
"Invalid Form Key. Please refresh the page.","Ugyldig formularnøgle. Opdater venligst siden."
"Invalid Import Service Specified","Ugyldig import-service"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Ugyldig POST data (kontroller post_max_size og upload_max_filesize i php.ini)."
"Invalid Secret Key. Please refresh the page.","Ugyldig nøgle. Opdater venligst siden."
"Invalid User Name or Password.","Ugyldigt brugernavn eller kodeord"
"Invalid directory: %s","Ugyldig mappe/sti: %s"
"Invalid email address ""%s"".","Ugyldig e-mailadresse ""%s"""
"Invalid email address.","Ugyldig e-mailadresse."
"Invalid file: %s","Ugyldig fil: %s"
"Invalid input data for %s => %s rate","Ugyldige indtastede værdier for %s => %s pris"
"Invalid parent block for this block","Ugyldig overblok for denne blok"
"Invalid parent block for this block.","Ugyldig overblok for denne blok."
"Invalid password reset token.","Ugyldigt kodeordsnulstilingstoken."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Ugyldigt afsendernavn ""%s"". Brug kun synlige tegn og mellemrum."
"Invalidated","Forældet"
"Inventory Stock Status","Lagerstatus"
"Invoice #%s comment added","Kommentar til faktura #%s tilføjet"
"Invoice #%s created","Faktura #%s blev oprettet"
"Invoice History","Fakturaoversigt"
"Invoice Totals","Fakturabeløb"
"Invoice canceling error.","Fejl ved sletning af faktura."
"Invoice capturing error.","Fejl ved hævning af faktura."
"Invoice voiding error.","Fejl ved annullering af faktura."
"Invoices","Fakturaer"
"Is Active","Er aktiv"
"Is Anchor","Anvend filtreret navigation"
"Is Closed","Er lukket"
"Issue Number","Udstedelsesnummer"
"Items","Produkter"
"JavaScript seems to be disabled in your browser.","JavaScript lader til at være slået fra i din browser."
"JavaScript/CSS Cache","JavaScript/CSS-cache"
"JavaScript/CSS","JavaScript/CSS"
"Kb","Kb"
"Last 24 Hours","Seneste 24 timer"
"Last 5 Orders","Seneste 5 ordrer"
"Last 5 Search Terms","Seneste 5 søgeudtryk"
"Last 7 Days","Seneste 7 dage"
"Last Credit Memo Created Date","Seneste dato for kreditnota"
"Last Invoice Created Date","Seneste dato for faktura"
"Last Logged In (%s):","Senest logget ind (%s):"
"Last Logged In:","Senest logget ind:"
"Last Name is required field.","Efternavn er et obligatorisk felt."
"Last Name","Efternavn"
"Last Name:","Efternavn:"
"Last updated: %s. To refresh last day's <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Senest opdateret: %s. For at opdatere den seneste dags <a href=""%s"">statistik</a>, klik <a href=""%s"">her</a>."
"Latest Message:","Seneste besked:"
"Layered Navigation Indices were refreshed.","Indeks for filtreret navigation er opdateret."
"Layered Navigation Indices","Filtreret navigationsindeks"
"Layered Navigation Price Step","Pristrin ved filtreret navigation"
"Leave empty to use tax identifier","Lad feltet være tomt for at bruge moms-ID"
"Lifetime Sales","Totalt salg"
"Lifetime statistics have been updated.","Totalstatistik er opdateret.."
"Links with associated products will retain only after saving current product.","Links med tilknyttede produkter bevares først efter det aktuelle produkt er gemt."
"Links","Links"
"List (default) / Grid","Liste (standard) / Grid"
"List Only","Kun listevisning"
"Load Template","Indlæs skabelon"
"Load default template","Indlæs standardskabelon"
"Loading...","Henter data..."
"Local Server","Lokal server"
"Local/Remote Server","Lokal/Fjernserver"
"Locale","Sprog"
"Log In","Log ind"
"Log Out","Log ud"
"Log in to Admin Panel","<em>Log ind</em> til Magento administration"
"Log in to use <strong>%s</strong>","Log ind for at bruge <strong>%s</strong>"
"Log into Magento Admin Page","Log ind til Magento administration"
"Logged in as %s","Logget ind som <strong>%s</strong>"
"Login","Log ind"
"Low Stock","Få på lager"
"MAJOR","STØRRE"
"Manage Currency Symbols","Rediger valutasymboler"
"MINOR","MINDRE"
"MS Excel XML","MS Excel XML"
"Magento Admin","Magento administration"
"Magento Commerce - Administrative Panel","Magento e-handel - Administration"
"Magento Connect Manager","Magento Connect Manager"
"Magento Connect","Magento Connect"
"Magento Logo","Magento logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento er et varemærke ejet af Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Magento rodmappe"
"Magento ver. %s","Magento version %s"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; er et varemærke ejet af Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Sørg for at data encoding er konsistent og enten UTF-8 eller ANSI."
"Manage Attribute Sets","Administrer egenskabssæt"
"Manage Attributes","Administrer egenskaber"
"Manage Categories","Administrer kategorier"
"Manage Content","Administrer indhold"
"Manage Currency Rates","Valutakurser"
"Manage Customers","Kunder"
"Manage Ratings","Administrer karakterer"
"Manage Stores","Administrer forretninger"
"Manage Tax Rules","Administrer momsregler"
"Manage Tax Zones and Rates","Administrer momszoner og -satser"
"Manual","Manuel"
"Manufacturer's Suggested Retail Price","Producentens vejledende udsalgspris"
"Matched Expression","Matchet udtryk"
"Mb","Mb"
"Media (.avi, .flv, .swf)","Filtyper (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Synkronisering af medielager gennemført!"
"Messages Inbox","Indbakke"
"Meta Description","Metabeskrivelse"
"Meta Keywords","Metanøgleord"
"Meta Title","Metatitel"
"Month","Måned"
"Most Viewed Products","Mest viste produkter"
"Most Viewed","Vist mest"
"Multiple Select","Multivælger"
"My Account","Min konto"
"My Applications","Mine applikationer"
"N/A","N/A"
"NOTICE","NOTITS"
"Name","Navn"
"Name:","Navn:"
"Never (production)","Aldrig (produktion)"
"New ","Ny "
"New API Key","Ny API-nøgle"
"New Accounts","Nye konti"
"New Attribute","Ny egenskab"
"New Block","Ny blok"
"New Category","Ny kategori"
"New Class","Ny klasse"
"New Condition","Ny betingelse"
"New Custom Variable","Ny variabel"
"New Customer","Ny kunde"
"New Customers","Nye kunder"
"New Design Change","Ny designændring"
"New Email Template","Ny e-mailskabelon"
"New Group","Ny gruppe"
"New Invoice","Ny faktura"
"New Item Type","Ny produkttype"
"New Memo for #%s","Ny kreditnota for #%s"
"New Memo","Ny kreditnota"
"New Page","Ny side"
"New Password","Nyt kodeord"
"New Poll","Ny afstemning"
"New Profile","Ny profil"
"New Rate","Ny sats"
"New Rating","Ny karakter"
"New Review","Ny bedømmelse"
"New Role","Ny rolle"
"New Rule","Ny regel"
"New Search","Ny søgning"
"New Set","Nyt sæt"
"New Shipment","Ny levering"
"New Sitemap","Nyt sitemap"
"New Store View","Ny visning af forretning"
"New System Template","Ny systemskabelon"
"New Tag","Nyt tag"
