"Provide a complete base URL for SSL connection. For example: %s","Angiv en fuldstændig basis-URL til SSL-forbindelse. For eksempel: %s"
"Report All Bugs","Indrapporter alle fejl"
"Required Fields","Skal udfyldes"
"Response from server isn\'t valid.","Svar fra server er ugyldigt."
"Run admin interface with SSL","Kør administrationsmodulet (backend) med SSL"
"Run this in your shell from Magento root folder:","Kør denne fra din shell i Magentos rodfolder:"
"Save Session Data In","Gem sessiondata i"
"Save Session Files In","Gem sessionfilter i"
"Secure Base URL","Sikker basis-URL"
"Session Storage Options","Session lagringsmuligheder"
"Setting preferred state to: %s","Sætter den ønskede status til: %s"
"Skip Base URL Validation Before the Next Step","Spring validering af rod-URL over"
"Skip Secure URL validation before next step","Spring validering af sikker URL over"
"Tables Prefix","Tabel-præfiks"
"The URL ""%s"" is invalid.","URL'en ""%s"" er ugyldig."
"The URL ""%s"" is not accessible.","URL'en ""%s"" er utilgængelig."
"The database server version doesn\'t match system requirements (required: %s, actual: %s).","Databaseserverens version opfylder ikke systemkravet (krævet: %s, aktuel: %s)."
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","Tabel-præfix må kun indeholde bogstaver (a-z), tal (0-9) eller underscore (_), og første tegn skal være et bogstav."
"There was a problem installing Magento packages. Please read the log, correct errors and try again.","Der er et problem med installation af Magento-pakkerne. Kontroller loggen og prøv igen."
"Time Zone","Tidszone"
"Use Secure URLs (SSL)","Anvend sikre URLs (SSL)"
"Use Web Server (Apache) Rewrites","Anvend webserver-omskrivninger (Apache)"
"User Name","Brugernavn"
"User Password","Brugers kodeord"
"Username","Brugernavn"
"Validation","Validering"
"Web access options","Webadgang (indstillinger)"
"Welcome","Velkommen"
"Welcome to Magento's Installation Wizard","Velkommen til Magento's installationsguide"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","Du kan angive en serverport, f.eks. localhost:3307<br />Hvis du ikke bruger en standard UNIX-socket, kan du angive den her i stedet for vært, f.eks. /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Denne funktion giver forbedret søgemaskineoptimering."
"You're All Set","Så er du færdig"
"You're All Set!","Så er du færdig!"
