"Invalid attribute type","Ugyldig egenskabstype"
"Invalid character encountered in increment ID: %s","Ugyldig karakter fundet i id: %s"
"Invalid date","Ugyldig dato"
"Invalid default date","Ugyldig standarddato"
"Invalid default decimal value","Ugyldig standardværdi for decimaltal"
"Invalid entity specified","Ugyldig entitet"
"Invalid entity supplied","Ugyldig entitet"
"Invalid entity supplied: %s.","Ugyldig entitet: %s"
"Invalid entity type","Ugyldig entitetstype"
"Invalid entity_id, skipping the record.","Ugyldigt entitets-ID, posten springes over..."
"Invalid entity_type specified: %s","Ugyldig entitetstype: %s"
"Invalid foreign key","Ugyldig fremmednøgle"
"Invalid form type.","Ugyldig formulartype"
"Invalid joint fields","Ugyldige joint fields"
"Invalid store specified","Ugyldig forretning"
"Invalid type given. String expected","Ugyldig type angivet. Tekststreng forventes"
"Joined field with this alias is already declared","Alias er allerede brug"
"Joint field or attribute expression with this alias is already declared","Joint field eller egenskabsudtryk med dette alias eksisterer allerede"
"Letters","Bogstaver"
"Letters (a-z, A-Z) or Numbers (0-9)","Bogstaver (a-z, A-Z) eller tal (0-9)"
"Loaded %d records","Indlæste %d optegnelser"
"Maximum length of attribute code must be less then %s symbols","Egenskabskoden må ikke overstige %s tegn"
"Multiple Select","Multiselect/vælg flere"
"No","Nej"
"No options found in config node %s","Ingen muligheder fundet i konfigurationspunktet %s"
"None","Ingen"
"Not shared with other products","Ikke delt med andre produkter"
"Problem loading the collection, aborting. Error: %s","Kunne ikke indlæse listen, afbryder. Fejl: %s"
"Problem saving the collection, aborting. Error: %s","Kunne ikke gemme listen, afbryder. Fejl: %s"
"Required","Obligatorisk"
"Saved %d record(s).","%d poster gemt."
"Source model ""%s"" not found for attribute ""%s""","Source model ""%s"" ikke fundet for egenskaben ""%s"""
"System","System"
"Text Area","Stort tekstfelt (textarea)"
"Text Field","Tekstfelt"
"The attribute code \'%s\' is reserved by system. Please try another attribute code","Egenskabskoden \'%s\' er reserveret i systemet. Prøv en anden kode"
"The value of attribute ""%s"" must be unique","Værdien for egenskaben ""%s"" skal være unik"
"This attribute is used in configurable products","Denne egenskab benyttes i konfigurerbare produkter"
"URL","Url"
"Unique Value","Unik værdi"
"Unique Value (not shared with other products)","Unik værdi (ikke delt med andre produkter)"
"Unknown parameter","Ukendt parameter"
"Values Required","Værdier kræves"
"Wrong attribute ID","Forkert egenskabs-ID"
"Wrong attribute group ID","Forkert ID for egenskabsgruppe"
"Wrong attribute set ID","Forket ID for sæt af egenskaber"
"Wrong entity ID","Forkert entitets-ID"
"Yes","Ja"
"Yes/No","Ja/nej"
