"AirMail Message Queue","AirMail beskedkø"
"AirMail Messages Queue","AirMail beskedkø"
"AirMail Template Preview","AirMail skabelon Preview"
"AirMail message","AirMail besked"
"AirMail templates","AirMail skabelon"
"All Allowed Countries","Alle tilladte lande"
"An account with this email address already exists.","En konto med denne e-mail adresse findes allerede."
"An error occurred while adding item to wishlist.","En fejl er sket under tilføjelse af varer til ønskeseddel."
"An error occurred while deleting the address.","En fejl er sket under sletning af adresse."
"An error occurred while loading categories.","En fejl opstod ved indlæsning af kategorier."
"An error occurred while loading category filters.","En fejl er sket under indlæsning af kategorifiltre."
"An error occurred while loading wishlist.","En fejl opstod ved indlæsning af ønskeseddel."
"An error occurred while processing your order. Please contact us or try again later.","En fejl er sket under behandling af din ordre. Venligst kontakt os eller prøv igen senere"
"An error occurred while processing your request.","En fejl er sket under behandling af din anmodning."
"An error occurred while removing item from wishlist.","En fejl er sket under fjernelse af vare fra ønskeseddel."
"An error occurred while removing items from wishlist.","En fejl er sket under fjernelse af varer fra ønskeseddel."
"Analytics","Analytics"
"Android","Android"
"Android doesn\'t support AirMail message type.","Android understøtter ikke beskedtypen AirMail."
"App Background","App baggrund"
"App Background (landscape mode)","App baggrund (liggende format)"
"App Background (portrait mode)","App baggrund (stående format)"
"App Code","App-kode"
"App Information","App-information"
"App Name","App-navn"
"App Submission History","App indsendelseshistorik"
"App Title","App-titel"
"App code required.","App-kode påkrævet."
"App does not exist.","App eksisterer ikke."
"App has been deleted.","App er blevet slettet"
"App has been saved.","App er blevet gemt."
"App has been submitted.","App er blevet indsendt."
"App model not loaded.","App-model er ikke indlæst."
"App with specified code does not exist.","App med den specifikke kode findes ikke."
"Appears in the info section of your app (example:  Copyright 2010 – Your Company, Inc.)","Vises i infosektionen af din applikation (eksempel:  Copyright 2010 – Dit Firma A/S.)"
"Application","Applikation"
"Application Key","Applikationsnøgle"
"Application Master Secret","Application Master Secret"
"Application Name","Applikationsnavn"
"Application Secret","Application Secret"
"Apply Theme","Anvend tema"
"Are you sure you want to delete this theme? This change will affect all applications.","Er du sikker på at du vil slette dette tema? Ændringen vil påvirke alle applikationer."
"Are you sure you want to do this?","Er du sikker på at du vil gøre dette?"
"Are you sure you whant to cancel a message?","Er du sikker på du vil annullere en besked?"
"Are you sure you whant to delete a message?","Er du sikker på du vil slette en besked?"
"Are you sure you what to cancel selected records?","Er du sikker på du vil annullere de valgte optegnelser?"
"Are you sure you what to delete selected records?","Er du sikker på du vil slette de valgte optegnelser?"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.","Som Magento-kunde tilbyder Urban Airship dig et ubegrænset antal push-notifikationer og Rich Push for $100 pr. år* og en 60-dages gratis prøveperiode."
"At last one application has to be created.","Mindst én applikation skal oprettes."
"Authentication complete.","Autentificering gennemført."
"Back","Tilbage"
"Back to App Edit","Tilbage til App-redigering"
"Background Color","Baggrundsfarve"
"Balance","Balance"
"Balance Change","Balanceændring"
"Balance History","Balancehistorik"
"Banner on Home Screen","Banner på startside"
"Banner on Home Screen (landscape mode) image missing.","Billede mangler for banner på startside (liggende)"
"Banner on Home Screen (portrait mode) image missing.","Billede mangler for banner på startside (stående)"
"Banner on Home Screen <br />(landscape mode)","Banner på startside <br />(liggende)"
"Banner on Home Screen <br />(portrait mode)","Banner på startside <br />(stående)"
"Billing Address","Faktureringsadresse"
"Billing address has been set.","Faktureringsadresse er blevet indstillet."
"Buy %1$s for %2$s","Køb %1$s for %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Køb %1$s for %2$s (%3$s inkl. moms) pr. stk."
"Buy %1$s for %2$s each","Køb %1$s for %2$s pr. stk."
"Buy %1$s with %2$s discount each","Køb %1$s med %2$s rabat pr. stk."
"Can\'t add item to shopping cart.","Kan ikke lægge varen i kurven."
"Can\'t apply the coupon code.","Kan ikke anvende rabatkoden."
"Can\'t create wishlist.","Kan ikke oprette ønskeseddel."
"Can\'t delete ""%s"" theme.","Kan ikke slette temaet ""%s""."
"Can\'t load XML.","Kan ikke indlæse XML."
"Can\'t load application with id ""%s""","Kan ikke indlæse applikation med id ""%s"""
"Can\'t load cart info.","Kan ikke indlæse kurv-info."
"Can\'t load cart.","Kan ikke indlæse kurv."
"Can\'t load customer form.","Kan ikke indlæse kundeformular."
"Can\'t load default themes.","Kan ikke indlæse standardtemaer."
"Can\'t load selected theme. Please check your media folder permissions.","Kan ikke indlæse valgte tema. Kontroller filrettighederne på dine media-mappe."
"Can\'t open submission form.","Kan ikke åbne indsendelsesformularen."
"Can\'t read file ""%s"".","Kan ikke læse fil ""%s""."
"Can\'t remove the item.","Kan ikke fjerne varen."
"Can\'t reset theme.","Kan ikke nulstille tema."
"Can\'t save address.","Kan ikke gemme adresse."
"Can\'t save the customer.","Kan ikke gemme kunden."
"Can\'t save theme.","Kan ikke gemme tema."
"Can\'t show configuration.","Kan ikke vise konfigurationen."
"Can\'t specify product.","Kan ikke specificere produktet."
"Can\'t submit application.","Kan ikke indsende applikationen."
"Can\'t update cart.","Kan ikke opdatere indkøbskurv."
"Can\'t write to file ""%s"".","Kan ikke skrive til filen ""%s""."
"Can\t copy file ""%s"" to ""%s"".","Kan ikke kopiere filen ""%s"" til ""%s""."
"Cancel","Annuller"
"Canceled","Annulleret"
"Cancelled","Annulleret"
"Cannot apply gift card.","Kan ikke bruge gavekort."
"Cannot load theme ""%s"".","Kan ikke indlæse tema ""%s""."
"Cannot redeem Gift Card.","Kan ikke indløse gavekort."
"Cannot remove gift card.","Kan ikke fjerne gavekort."
"Cannot save theme ""%s"". Incorrect data received","Kan ikke gemme tema ""%s"". Forkert data modtaget"
"Card Verification Number","Kort-verifikationskode"
"Card verification number is wrong","Kort-verifikationskode er forkert"
"Carrier","Mobilselskab"
"Cart","Indkøbskurv"
"Cart has been updated.","Indkøbskurv er blevet opdateret."
"Cart has some errors.","Indkøbskurven har nogle fejl."
"Cart is empty.","Indkøbskurven er tom."
"Cart line items are not eligible for exporting to PayPal API","Indkøbkurvens linier/poster er ikke berettiget til at eksportere til PayPal API"
"Catalog Only App?","Kun katalog-app?"
"Category Button Color","Kategori-knapfarve"
"Category Item Background Color","Kategori-baggrundsfarve"
"Chairs","Stole"
"Change Orientation","Ændre orientering"
"Change Password","Ændre kodeord"
"Checkout has been initialized.","Checkout er blevet initialiseret."
"City","By"
"Color Themes","Farvetemaer"
"Colors","Farver"
"Company","Firma"
"Completed","Fuldendt"
"Confirm New Password","Bekræft nyt kodeord"
"Confirm Password","Bekræft kodeord"
"Contact Email","Kontakt e-mail"
"Contact Information","Kontaktinformation"
"Container is not defined.","Beholder er ikke defineret."
"Content","Indhold"
"Copyright","Copyright"
"Copyright Page Logo","Copyright Side logo"
"Countries Payment Applicable From","Lande der kan betales fra"
"Country","Land"
"Coupon code %s is not valid.","Rabatkoden %s er ikke gyldig."
"Coupon code %s was applied.","Rabatkoden %s blev anvendt."
"Coupon code is empty.","Rabatkoden er tom."
"Coupon code was canceled.","Rabatkoden er annulleret"
"Creating a Template is allowed only for applications which have device type iPhone.","Oprettelse af skabelon er kun tilladt for iPhone-applikationer."
"Credit Card","Kreditkort"
"Credit Card %s","Kreditkort %s"
"Credit Card Number","Kreditkortnummer"
"Credit Card Type","Kreditkorttype"
"Credit card number does not match credit card type.","Kreditkortnummeret passer ikke til kreditkorttypen."
"Current Balance: %s","Aktuel balance: %s"
"Current Password","Nuværende kodeord"
"Custom App Icon","Brugerdefineret App-ikon"
"Custom Colors","Brugerdefinerede farver"
"Customer authentication problem.","Kundegodkendelsesproblem."
"Customer balance available in enterprise version of Magento only.","Kundebalance er kun tilgængeligt i Magento Enterprise Edition."
"Customer balance is disabled for current store","Kundebalance er deaktiveret for denne forretning"
"Customer email not specified.","Kunde-e-mail ikke specificeret."
"Customer logout problem.","Kunde log ud problem."
"Customer not logged in.","Kunde ikke logget ind."
"DD","DD"
"Date","Dato"
"Date Created","Oprettelsesdato"
"Date Submitted","Indsendelsesdato"
"Date Updated","Opdateringsdato"
"Day","Dag"
"Deeper Messaging and Engagement with Rich Push.","Dybere beskedkommunikation og engagering med Rich Push."
"Default Billing Address","Standard fakturaadresse"
"Default Shipping Address","Standard leveringsadresse"
"Default Theme","Standardtema"
"Delete","Slet"
"Delete theme","Slet tema"
"Deleted","Slettet"
"Description","Beskrivelse"
"Description that appears in the iTunes App Store. 4000 chars maximum. ","Beskrivelse der vises i iTunes App Store. 4000 anslag max. "
"Design","Design"
"Device","Enhed"
"Device Information","Apparatinformation"
"Device Type","Apparattype"
"Device doesn\'t recognized. Unable to load a template.","Enhed ikke genkendt. Kan ikke indlæse skabelon."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Enhed ikke genkendt: ""%s"". Kan ikke indlæse hjælper."
"Edit","Rediger"
"Edit AirMail Message","Rediger AirMail besked"
"Edit AirMail Message Queue #%s","Rediger AirMail beskedkø #%s"
"Edit App ""%s""","Rediger app ""%s"""
"Edit Filter","Rediger filter"
"Edit Template ""%s""","Rediger skabelon ""%s"""
"Element with id %s already exists","Element med id %s eksisterer allerede"
"Email","E-mail"
"Email Address","E-mailadresse"
"Enable AirMail Message Push notification","Aktiver AirMail Message Push notification"
"Enable Flurry Analytics","Aktiver Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Aktiver Flurry Analytics for forhandleren."
"Enable Standard Checkout","Aktiver standardbestilling"
"Error while processing file ""%s"".","Fejl under behandling af fil ""%s""."
"Error while uploading file ""%s"".","Fejl under uploading af fil ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Fejl under upload af fil ""%s"". Ikke tilladt filtype. Kun ""jpg"", ""jpeg"", ""gif"", ""png"" er tilladt."
"Error.","Fejl."
"Expiration Date - Month","Udløbsdato – Måned"
"Expiration Date - Year","Udløbsdato – År"
"Expires: %s","Udløber: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Forlæng din apps levetid med Urban Airship Push Notifications."
"Extensions","Extensions"
"FILTERS APPLIED","FILTER ANVENDT"
"Fax","Fax"
"File doesn\'t exist ""%s"".","Fil eksisterer ikke ""%s""."
"First Name","Fornavn"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics side"
"Flurry Api Code","Flurry Api kode"
"Fonts","Skrifter"
"Free","Gratis"
"Funk Leaf","Funk Leaf"
"General","Generel"
"Get Content from CMS Page","Hent indhold fra CMS side"
"Gift Card ""%s"" was added.","Gavekortet ""%s"" er tilføjet."
"Gift Card ""%s"" was redeemed.","Gavekortet ""%s"" er indløst."
"Gift Card ""%s"" was removed.","Gavekortet ""%s"" er fjernet."
"Gift Card (%s)","Gavekort (%s)"
"Gift Card amount applied to order: %s","Gavekortbeløb for ordren: %s"
"Gift Card code is empty.","Gavekortskode er tom."
"Gift Card: %s","Gavekort: %s"
"Gift card account available in enterprise version of Magento only.","Gavekort er kun tilgængeligt i Magento Enterprise Edition."
"Grand Total (Excl. Tax)","Total (ekskl. moms)"
"Grand Total (Incl. Tax)","Total (inkl. moms)"
"Guest","Gæst"
"Header Background Color","Header baggrundsfarve"
"Header Font Color","Header tekstfarve"
"Home","Hjem"
"Hot Red","Hot Red"
"How do you rate this product?","Hvordan vil du bedømme dette produkt?"
"How to incorporate Urban Airship within your application:","Sådan integrerer du Urban Airship i din app:"
"ID","ID"
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Ikon der vises på brugerens telefon efter download af din app.  Du behøver ikke bruge gradient eller soft edges (tilføres automatisk af Apple).  Anbefalet størrelse: 57px x 57px i 72 dpi."
"Icons","Ikoner"
"If leave this field empty, the message will be sent immediately","Hvis dette felt efterlades tomt, vil beskeden blive sendt med det samme"
"Image file was not found.","Billedfil blev ikke fundet."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Billedet der vises på den første skærm, mens din app indlæses. Påkrævet størrelse: 320px x 460px."
"Images","Billeder"
"In Queue","I kø"
"In Stock","På lager"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","Se også Urban Airship\'s betingelser her: <a href=""%s"" target=""_blank"">klik ger</a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","For at genindsende din app skal du først købe en <a href=""%s"" target=""_blank"">%s</a> fra MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","For at indsende din app, skal du først købe en <a href=""%s"" target=""_blank"">%s</a> fra MagentoCommerce"
"Inactive Tabs","Inaktive faner"
"Invalid XML.","Ugyldig XML."
"Invalid current password.","Ugyldigt nuværende kodeord."
"Invalid customer data.","Ugyldig kundedata."
"Invalid data.","Ugyldig data."
"Invalid email address.","Ugyldig e-mailadresse."
"Invalid item or wishlist.","Ugyldig vare eller ønskeseddel."
"Invalid login or password.","Ugyldigt log ind eller kodeord."
"Invalid shipping method.","Ugyldig leveringsmetode."
"Issue Number","Udgivelsesnummer"
"It\'s not allowed to delete submitted application.","Det er ikke tilladt at slette en indsendt applikation."
"Item has been added to cart.","Varen blev lagt i indkøbskurven."
"Item has been deleted from cart.","Varen blev fjernet fra indkøbskurven."
"Item has been removed from wishlist.","Varen blev fjernet fra ønskesedlen."
"Items were updated. But can\'t update wishlist.","Varen blev opdateret, men ønskesedlen kan ikke opdateres."
"Key","Nøgle"
"Keywords","Nøgleord"
"Label","Label"
"Large iTunes Icon","Stort iTunes-ikon"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Stort ikon der vises i iTunes App Store. Du behøver ikke tilføje gradient eller soft edges (dette gøre automatisk af Apple). Påkrævet størrelse: 512px x 512px."
"Last Name","Efternavn"
"Loader Splash Screen","Indlæser splash screen"
"Log In","Log ind"
"Login and password are required.","Log ind og kodeord er påkrævet."
"Logo in Header","Logo i header"
"Logout complete.","Log ud fuldført."
"M.I.","M.I."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP er PayPals oprindelige checkout til iPhone. Du kan vælge at bruge MEP sammen med standardbestilling, eller brug den som eneste bestillingsmulighed til Magento mobile. PayPal MEP kræver en <a href=""%s"">PayPal firmakonto</a>"
"MM","MM"
"Mailbox title","Mailbox-titel"
"Main Tabs","Hovedfane"
"Make Inactive","Gør inaktiv"
"Make this app available in the following territories","Gør denne app tilgængelig i følgende områder"
"Manage Apps","Håndter apps"
"Manage Mobile App","Håndter mobil app"
"Maximum length is 140","Maksimal længde er 140"
"Maximum length is 255","Maksimal længde er 255"
"Merchant Label","Forhandlerlabel"
"Message Queue","Beskedkø"
"Message Settings","Beskedindstillinger"
"Message Templates","Beskedskabelon"
"Message Title","Beskedtitel"
"Message Type","Beskedtype"
"Message can be edited when status of the message is ""In Queue"" only.","Beskeden kan kun redigeres, når status er ""I kø""."
"Message content","Beskedindhold"
"Message title","Beskedtitel"
"Messages cannot be sent more than %d times in an hour.","Beskeder kan ikke sende mere end %d gange i timen."
"Mobile","Mobil"
"Mobile Express Checkout has been canceled.","Mobile Express Checkout er annulleret."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout behandling udført."
"Month","Måned"
"More","Mere"
"More Info","Mere info"
"More Tabs","Flere faner"
"Name on Card","Navn på kortet"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize.","Navn der vises under din app, når brugeren installerer den på sin enhed. Vi anbefaler man vælger et navn der er på 10-12 bogstaver og som dine kunder vil genkende."
"New AirMail Message","Ny AirMail besked"
"New AirMail Message Queue","Ny AirMail beskedkø"
"New App","Ny app"
"New Password","Nyt kodeord"
"New Template","Ny skabelon"
"Nickname","Kaldenavn"
"No Payment Information Required","Ingen betalingsinformation nødvendig"
"No items were specifed to update.","Ingen poster valgt til opdatering."
"No items were updated.","Ingen poster blev opdateret."
"No product selected.","Intet produkt er valgt."
"No such file ""%s"".","Der findes ikke en sådan fil ""%s""."
"Not Submitted","Ikke indsendt"
"One or more keywords that describe your app. Keywords are matched to users` searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Et eller flere nøgleord der beskriver din app. Nøgleord bliver matchet med brugernes søgninger i App Store og hjælper med at returnere mere præcise søgninger. Adskil flere nøgleord med komma. 100 anslag er maksimum."
"Onepage checkout is disabled.","Ensidet checkout er slået fra."
"Only custom theme can be deleted","Kun egne temaer kan slettes"
"Only default theme can be reset","Kun standardtemaet kan nulstilles"
"Only free apps are allowed in this version.","Kun gratis apps er tilladt i denne version."
"Options menu items","Options menu items"
"Order #%s - %s","Ordre #%s - %s"
"Order Date: %s","Ordredato: %s"
"Order id is not specified.","Ordre-id er ikke angivet."
"Order is not available.","Ordren er ikke tilgængelig."
"Ordered","Bestilt"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output-format er ikke angivet. Udfyld ""format"" i constructoren, eller indstil formatet med setFormat()."
"POST data is not valid.","Ugyldige POST data."
"Pages","Sider"
"Password","Kodeord"
"Password fields cannot be empty.","Kodeordsfeltet kan ikke være tomt."+"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL er den mobile version af PayPal\'s Express Checkout service. Du kan bruge MECL sideløbende med standard checkout, eller bruge den som din eneste bestillingsmetode for Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token eksisterer ikke."
"Payer Email: %s","Betalings-email: %s"
"Payment Applicable From","Betaling mulig fra"
"Payment Bridge module unavailable.","Payment Bridge modul ikke tilgængeligt."
"Payment Method","Betalingsmetode"
"Payment Method has been set.","Betalingsmetode er blevet valgt."
"Payment Methods","Betalingsmetode"
"Payment method was successfully set.","Betalingsmetode blev valgt med succes."
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP understøtter ikke bestillinger med rabatter."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","<a href=""%s"" target=""_blank"">Klik her</a> for at hvordan du henter og indstiller API-adgang."
"Please Select Application","Vælg venligst applikation"
"Please Select Device Type","Vælg venligst apparattype"
"Please agree to all the terms and conditions before placing the order.","Venligst accepter alle vilkår og betingelser, inden du afgiver en ordre."
"Please create and save an application first.","Opret og gem en applikation først."
"Please enter ""App Title"".","Indtast venligst ""App-titel""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Indtast en gyldig URL inkl. protokol (http://, https:// eller ftp://)"
"Please enter a valid date.","Indtast en gyldig dato."
"Please enter a valid email address. For example johndoe@domain.com.","Indtast en gyldig e-mailadresse, f.eks. johndoe@domain.com."
"Please enter issue number or start date for switch/solo card type.","Venligst indtast udgivelsesnummer eller startdato for switch/solo korttype."
"Please enter the Activation Key.","Venligst indtast aktiveringsnøgle."
"Please enter the Copyright.","Venligst indtast Copyright."
"Please enter the Price.","Venligst indtast pris."
"Please enter the Resubmission Key.","Venligst indtast genindsendelsesnøgle"
"Please enter the Title.","Venligst indtast titlen"
"Please make sure your passwords match.","Venligst sørg for dine kodeord stemmer overens."
"Please select an option.","Vælg en af mulighederne."
"Please select at least one country.","Venligst vælg mindst 1 land."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Venligst upload et billede til ""App baggrund (liggende format)"" felt fra designfanen."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Venligst upload et billede til ""App baggrund (stående format)"" felt fra designfanen."
"Please upload  an image for ""App Background"" field from Design Tab.","Venligst upload et billede til ""App baggrund"" feltet fra designfanen."
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Upload venligst et billede for ""Banner på startsiden (liggende)"" fra designfanen."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Upload venligst et billede for ""Banner på startsiden (stående)"" fra designfanen."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Venligst upload et billede til ""Banner på startsiden"" feltet fra designfanen."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Venligst upload et billede til ""Logo i header"" feltet fra designfanen."
"Please use letters only (a-z or A-Z) in this field.","Brug kun bogstaver (a-z eller A-Z) i dette felt."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Brug kun tal i dette felt. Undgå mellemrum eller andre tegn som punktum eller komma."
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Brug kun bogstaver (a-z or A-Z) eller tal (0-9) i dette felt. Mellemrum eller øvrige tegn er ikke tilladt."
"Prefix","Præfix"
"Preset Theme","Forvalgt tema"
"Preview","Preview"
"Price","Pris"
"Price Font Color","Pristekstens farve"
"Primary Color","Primær farve"
"Primary Font Color","Primær tekstfarve"
"Problem changing or sending password.","Problem med at ændre eller sende kodeord."
"Product Name3 ","Produkt Navn3 "
"Product Name3 1","Produkt Navn3 1"
"Product Name3 2","Produkt Navn3 2"
"Product is unavailable.","Produkt er utilgængelig"
"Product was not specified.","Produkt er ikke specificeret."
"Product(s) currently out of stock.","Produktet er midlertidigt ikke på lager."
"Purchase Order Number","Købsordrenummer"
"Push Notification","Push-notifikation"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Push-notifikationer gør det muligt at sende beskeder direkte til brugerne af din app. Send beskeder til dine brugere selv når appen er lukket. Push-notifikationer er en af de bedste måder at holde din app aktiv på, ved at levere værdi direkte til dine kunder. Læs mere om push-notifikationer - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","Pushtitel"
"Push message","Pushbesked"
"Push title","Pushtitel"
"Queue Date","Kødato"
"Queue Message","Sæt besked i kø"
"Queue does not exist.","Kø eksisterer ikke."
"Queue is allowed only for applications with enabled Push Notification.","Kø kan kun bruges af applikationer der har aktiveret Push Notification."
"Quote instance is required.","Quote instance kræves."
"Recipient Information","Modtagerinformation"
"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","Anbefalet størrelse 1024px x 344px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Anbefalet størrelse 1024px x 704px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Anbefalet størrelse 320px x 230px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse. Hold din billedstørrelse under 50 KB for optimal ydelse."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Anbefalet størrelse 320px x 258px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse. Hold din billedstørrelse under 50 KB for optimal ydelse."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Anbefalet størrelse 320px x 367px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse. Hold din billedstørrelse under 75 KB for optimal ydelse."
"Recommended size 320px x 410px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Anbefalet størrelse 320px x 410px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse. Hold din billedstørrelse under 75 KB for optimal ydelse."
"Recommended size 35px x 35px.","Anbefalet størrelse 35px x 35px."
"Recommended size 480px x 250px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Anbefalet størrelse 480px x 250px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse. Hold din billedstørrelse under 75 KB for optimal ydelse."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Anbefalet størrelse 768px x 294px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Anbefalet størrelse 768px x 960px. Bemærk: Billedstørrelsen kan påvirke din apps ydelse."
"Redemption functionality is disabled.","Indløsningsfunktion er deaktiveret."
"Refunded","Refunderet"
"Regular and confirmation passwords must be equal","De to kodeord skal være ens"
"Related Product Background Color","Baggrundsfarve for relaterede produkter"
"Request internal error.","Intern fejl."
"Reset","Nulstil"
