"Number of wishlist conversions: %s","Antal ønskeseddelskonverteringer: %s"
"Number of wishlist referrals: %s","Antal ønskesedler produktet står på: %s"
"Number of wishlists: %s","Antal ønskesedler: %s"
"Order Status","Ordrestatus"
"Order Taxes Report Grouped by Tax Rate","Ordremomsrapport grupperet efter momssats"
"Orders","Ordrer"
"Out of stock","Ikke på lager"
"Period","Periode"
"Poducts Report","Produkter"
"Popular Tags","Populære tags"
"Popularity","Popularitet"
"Price","Pris"
"Product Name","Produktnavn"
"Product Reviews","Produktbedømmelser"
"Product SKU","Produktets varenummer"
"Product Tags","Produkt-tags"
"Products","Produkter"
"Products Ordered","Bestilte produkter"
"Products Report","Produkter"
"Products Reviews","Produkters bedømmelser"
"Products Tags","Produkters tags"
"Products in carts","Varer i indkøbskurve"
"Purchases","Køb"
"Quantity Ordered","Antal bestilt"
"Quantity of Items","Antal varer"
"Recently Compared","Senest sammenlignet"
"Recently Compared Products","Senest sammenlignede varer"
"Recently Viewed","Senest vist"
"Recently Viewed Products","Senest viste varer"
"Recently Viewed/Compared Products","Seneste viste/sammenlignede produkter"
"Refresh Lifetime Statistics","Opdater totalstatistik"
"Refresh Statistics","Opdater statistik"
"Refresh Statistics for the Last Day","Opdater statistik for den sidste dag"
"Refunds","Refunderinger"
"Report","Rapport"
"Reports","Rapporter"
"Results","Resultater"
"Revenue","Omsætning"
"Review","Bedømmelse"
"Reviews","Bedømmelser"
"Reviews for %s","Anmeldelser af %s"
"Sales","Salg"
"Sales Report","Salg"
"Search Query","Søgeudtryk"
"Search Terms","Søgeudtryk"
"Select day of the month.","Vælg dag i måneden."
"Shipping","Levering"
"Shopping Cart","Indkøbskurv"
"Shopping Cart Price Rule","Prisregel for indkøbskurv"
"Show Actual Values","Vis faktiske værdier"
"Show Report","Vis rapport"
"Show for Current","Vis for aktuelle"
"Specified","Specificeret"
"Statistics","Statistikker"
"Stock Qty","Lagerbeholdning"
"Submitted In","Indsendt fra"
"Submitted On","Indsendt d."
"Subtotal","Subtotal"
"Tag","Tag"
"Tag ""%s"" details","Detaljer for tag ""%s"""
"Tag Detail","Tag - detaljer"
"Tag Name","Navn"
"Tag Use","Tag-anvendelse"
"Tags Submitted by %s","Tags indsendt af %s"
"Tags submitted to %s","Tags oprettet for %s"
"Tax","Moms"
"Title","Titel"
"To","Til"
"Total","Total"
"Total Invoiced vs. Paid Report","Total faktureret vs. betalt rapport"
"Total Ordered Report","Total bestillingsrapport"
"Total Refunded Report","Total refunderingsrapport"
"Total Shipped Report","Total leveringsrapport"
"Total Tags","Antal tags (total)"
"Total invoiced","Total faktureret"
"Total refunded","Total tilbagebetalt"
"Updated At","Opdateret"
"Viewed Products Grid Template","Viste produkter, tabelskabelon"
"Viewed Products List Template","Viste produkter, listeskabelon"
"Visible In","Synlig i"
"Wishlist Report","Ønskesedler"
"Wishlist vs. Regular Order","Ønskeseddel vs. alm. ordre"
"Wishlists","Ønskesedler"
"Year","År"
"Year-To-Date Starts","År til dato begynder"
"Yes","Ja"
"Your Recently Compared","Varer du senest har sammelignet"
"Your Recently Viewed","Varer du senest har set på"
"undefined","udefineret"
