"Click here to go to <a href=""%s"">Index Management</a> and rebuild required indexes.","Klik her for at gå til <a href=""%s"">Indeksstyring</a> og genopbyg de nødvendige indeks."
"Description","Beskrivelse"
"Disable","Deaktiver"
"Enable","Aktiver"
"General","Generelt"
"Index","Indeks"
"Index Description","Indeksbeskrivelse"
"Index Management","Indeksadministration"
"Index Mode","Indekseringstype"
"Index Name","Indeksnavn"
"Index mode","Indekseringstype"
"Indexer code is not defined.","Indekskode er ikke angivet."
"Indexer model is not defined.","Indeksmodel er ikke angivet."
"Indexer model should extend Mage_Index_Model_Indexer_Abstract.","Indeksmodel skal nedarve fra Mage_Index_Model_Indexer_Abstract."
"Last Run","Seneste kørsel"
"Manual Update","Manuel opdatering"
"Mode","Type"
"Never","Aldrig"
"One or more of the Indexes are not up to date:","Et eller flere indeks er forældet:"
"Pending Events","Afventende hændelser"
"Please select Index(es)","Vælg indeks"
"Please select Indexes","Vælg indeks"
"Process Information","Procesinformation"
"Processing","Behandler"
"Ready","Klar"
"Refresh","Opdater"
"Reindex Data","Genindekser"
"Reindex Required","Genindeksering kræves"
"Status","Status"
"System","System"
"The index has been saved.","Indekset er gemt."
"There was a problem with reindexing process.","Der er et problem med genindekseringen."
"There was a problem with saving process.","Der er et problem med lagringsprocessen."
"Total of %d index(es) have changed index mode.","I alt %d indeks har ændret indekseringstype."
"Total of %d index(es) have reindexed data.","I alt %d indeks er genopbygget."
"Update on Save","Opdater når der gemmes"
"Mage_Weee.csv","Mage_Weee.csv"
"All Websites","Alle websites"
"Apply Discounts To FPT","Anvend rabat på produktmoms (FPT)"
"Apply Tax To FPT","Læg moms på fast produktmoms (FPT)"
"Display Prices In Emails","Vis priser i e-mails"
"Display Prices In Product Lists","Vis priser i produktlister"
"Display Prices In Sales Modules","Vis priser i salgsmoduler"
"Display Prices On Product View Page","Vis priser på produktside"
"Enable FPT","Aktiver fast produktmoms (FPT)"
"Excluding FPT","Ekskl. fast produktmoms (FPT)"
"Excluding FPT, FPT description, final price","Ekskl. FPT, FPT-beskrivelse, slutpris"
"Fixed Product Tax","Fast produktmoms (FPT)"
"Fixed Product Taxes","Fast produktmoms (FPT)"
"Include FPT In Subtotal","Inkluder FPT i subtotal"
"Including FPT and FPT description","Inkl. FPT og FPT-beskrivelse"
"Including FPT and FPT description [incl. FPT VAT]","Inkl. FPT og FPT-beskrivelse [inkl. FPT-moms]"
"Including FPT only","Kun med fast produktmoms"
"Total","Total"
"Total Incl. Tax","Total inkl. moms"
"Total incl. tax","Total inkl. moms"
